address,sink,flavor,enclosing_fn,ef_file,ef_line,inner_file,inner_line,outer_file,outer_line,bucket,status,final_file,final_line,method,confidence,reason
0x15d8c,slice_end_index_len_fail,slice_end,"<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>::step_transmit_state",./capsules/extra/src/ieee802154/mac.rs,160,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,861,./capsules/extra/src/ieee802154/framer.rs,525,annotatable,marked,capsules/extra/src/ieee802154/mac.rs,160,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x15da6,panic_fmt,explicit_panic,"<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>::step_transmit_state",./capsules/extra/src/ieee802154/framer.rs,525,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,,./capsules/extra/src/ieee802154/framer.rs,525,annotatable,outstanding,capsules/extra/src/ieee802154/framer.rs,525,no FLUX-* marker found in file within reasonable window,high,needs new marker
0x18980,slice_end_index_len_fail,slice_end,"<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>::step_receive_state",./capsules/extra/src/ieee802154/framer.rs,695,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/ieee802154/framer.rs,597,annotatable,outstanding,capsules/extra/src/ieee802154/framer.rs,695,no FLUX-* marker found in file within reasonable window,high,needs new marker
0x1c570,slice_index_order_fail,slice_order,"<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>> as kernel::hil::radio::RxClient>::receive",./capsules/extra/src/ieee802154/framer.rs,421,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/ieee802154/framer.rs,903,annotatable,marked,capsules/extra/src/ieee802154/framer.rs,421,"branch FLUX-* marker at line 449 (Δ=+28, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x1c57a,slice_end_index_len_fail,slice_end,"<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>> as kernel::hil::radio::RxClient>::receive",./capsules/extra/src/ieee802154/framer.rs,421,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/ieee802154/framer.rs,903,annotatable,marked,capsules/extra/src/ieee802154/framer.rs,421,"branch FLUX-* marker at line 449 (Δ=+28, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x4f10,panic_fmt,explicit_panic,"<capsules_extra::kv_driver::KVStoreDriver<capsules_extra::virtual_kv::VirtualKVPermissions<capsules_extra::kv_store_permissions::KVStorePermissions<capsules_extra::tickv_kv_store::TicKVKVStore<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096>, [u8; 8]>>>> as kernel::syscall_driver::SyscallDriver>::command",./capsules/extra/src/kv_driver.rs,,./capsules/extra/src/kv_driver.rs,,./capsules/extra/src/kv_driver.rs,,no_line,recovered-no-line,capsules/extra/src/kv_driver.rs,471,flux-flavor regex search inside enclosing fn body,low,no explicit_panic pattern found in fn body; line=fn entry
0x180c8,unwrap_failed,unwrap_option,"<capsules_extra::kv_driver::KVStoreDriver<capsules_extra::virtual_kv::VirtualKVPermissions<capsules_extra::kv_store_permissions::KVStorePermissions<capsules_extra::tickv_kv_store::TicKVKVStore<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096>, [u8; 8]>>>>>::run",./capsules/extra/src/virtual_kv.rs,224,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./capsules/extra/src/kv_driver.rs,140,annotatable,marked,capsules/extra/src/virtual_kv.rs,224,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x180ce,unwrap_failed,unwrap_option,"<capsules_extra::kv_driver::KVStoreDriver<capsules_extra::virtual_kv::VirtualKVPermissions<capsules_extra::kv_store_permissions::KVStorePermissions<capsules_extra::tickv_kv_store::TicKVKVStore<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096>, [u8; 8]>>>>>::run",./capsules/extra/src/virtual_kv.rs,158,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./capsules/extra/src/kv_driver.rs,140,annotatable,marked,capsules/extra/src/virtual_kv.rs,158,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x180d4,unwrap_failed,unwrap_option,"<capsules_extra::kv_driver::KVStoreDriver<capsules_extra::virtual_kv::VirtualKVPermissions<capsules_extra::kv_store_permissions::KVStorePermissions<capsules_extra::tickv_kv_store::TicKVKVStore<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096>, [u8; 8]>>>>>::run",./capsules/extra/src/virtual_kv.rs,158,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./capsules/extra/src/kv_driver.rs,140,annotatable,marked,capsules/extra/src/virtual_kv.rs,158,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1efd6,panic_bounds_check,bounds,"<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as kernel::hil::spi::SpiMasterClient>::read_write_done",./capsules/extra/src/mx25r6435f.rs,,./capsules/extra/src/mx25r6435f.rs,,./capsules/extra/src/mx25r6435f.rs,,no_line,recovered-no-line,capsules/extra/src/mx25r6435f.rs,372,flux-flavor regex search inside enclosing fn body,medium,"18 candidates: [372, 373, 383, 412, 413, 414, 415, 437, 438, 439, 440, 455, 507, 522, 523, 524, 525, 556]"
0x1efee,panic_bounds_check,bounds,"<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as kernel::hil::spi::SpiMasterClient>::read_write_done",./capsules/extra/src/mx25r6435f.rs,,./capsules/extra/src/mx25r6435f.rs,,./capsules/extra/src/mx25r6435f.rs,,no_line,recovered-no-line,capsules/extra/src/mx25r6435f.rs,372,flux-flavor regex search inside enclosing fn body,medium,"18 candidates: [372, 373, 383, 412, 413, 414, 415, 437, 438, 439, 440, 455, 507, 522, 523, 524, 525, 556]"
0x16464,panic_bounds_check,bounds,"<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>::enable_write",./capsules/extra/src/mx25r6435f.rs,267,./capsules/extra/src/mx25r6435f.rs,267,./capsules/extra/src/mx25r6435f.rs,264,annotatable,marked,capsules/extra/src/mx25r6435f.rs,267,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1efe0,panic_bounds_check,bounds,"<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as kernel::hil::spi::SpiMasterClient>::read_write_done",./capsules/extra/src/mx25r6435f.rs,529,./capsules/extra/src/mx25r6435f.rs,529,./capsules/extra/src/mx25r6435f.rs,527,annotatable,marked,capsules/extra/src/mx25r6435f.rs,529,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1f2b6,panic_bounds_check,bounds,"<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as kernel::hil::time::AlarmClient>::alarm",./capsules/extra/src/mx25r6435f.rs,592,./capsules/extra/src/mx25r6435f.rs,592,./capsules/extra/src/mx25r6435f.rs,590,annotatable,marked,capsules/extra/src/mx25r6435f.rs,592,"branch FLUX-* marker at line 600 (Δ=+8, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xb694,panic_bounds_check,bounds,capsules_extra::net::ipv6::ip_utils::compute_udp_checksum,./capsules/extra/src/net/ipv6/ip_utils.rs,162,./capsules/extra/src/net/ipv6/ip_utils.rs,162,./capsules/extra/src/net/ipv6/ip_utils.rs,162,annotatable,marked,capsules/extra/src/net/ipv6/ip_utils.rs,162,"branch FLUX-* marker at line 190 (Δ=+28, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xb69c,panic_bounds_check,bounds,capsules_extra::net::ipv6::ip_utils::compute_udp_checksum,./capsules/extra/src/net/ipv6/ip_utils.rs,165,./capsules/extra/src/net/ipv6/ip_utils.rs,165,./capsules/extra/src/net/ipv6/ip_utils.rs,165,annotatable,marked,capsules/extra/src/net/ipv6/ip_utils.rs,165,"branch FLUX-* marker at line 190 (Δ=+25, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xb9ea,panic,explicit_panic,<capsules_extra::net::ipv6::ipv6::IP6Packet>::get_total_hdr_size,./capsules/extra/src/net/ipv6/ipv6.rs,459,./capsules/extra/src/net/ipv6/ipv6.rs,459,./capsules/extra/src/net/ipv6/ipv6.rs,459,annotatable,marked,capsules/extra/src/net/ipv6/ipv6.rs,459,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0x19b82,panic_bounds_check,bounds,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./capsules/extra/src/net/network_capabilities.rs,57,./capsules/extra/src/net/network_capabilities.rs,57,./capsules/extra/src/net/ipv6/ipv6_send.rs,142,annotatable,marked,capsules/extra/src/net/network_capabilities.rs,57,"branch FLUX-* marker at line 68 (Δ=+11, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x19b66,panic,explicit_panic,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./capsules/extra/src/net/ipv6/ipv6.rs,486,./capsules/extra/src/net/ipv6/ipv6.rs,486,./capsules/extra/src/net/ipv6/ipv6_send.rs,168,annotatable,marked,capsules/extra/src/net/ipv6/ipv6.rs,486,"branch FLUX-* marker at line 511 (Δ=+25, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x19b78,panic_bounds_check,bounds,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./capsules/extra/src/net/ipv6/ipv6.rs,359,./capsules/extra/src/net/ipv6/ipv6.rs,359,./capsules/extra/src/net/ipv6/ipv6_send.rs,168,annotatable,marked,capsules/extra/src/net/ipv6/ipv6.rs,359,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0x19736,slice_end_index_len_fail,slice_end,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>::send_next_fragment,./capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,510,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/ipv6/ipv6_send.rs,229,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,510,"branch FLUX-* marker at line 529 (Δ=+19, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x1973e,slice_end_index_len_fail,slice_end,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>::send_next_fragment,./capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,527,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/ipv6/ipv6_send.rs,229,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,527,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x19744,slice_index_order_fail,slice_order,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>::send_next_fragment,./capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,556,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/net/ipv6/ipv6_send.rs,229,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,556,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1978e,panic_bounds_check,bounds,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>::send_next_fragment,./capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,483,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/ipv6/ipv6_send.rs,229,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_state.rs,483,FLUX-TODO-BLOCKED marker (insertion-point hazard),high,
0xadf8,slice_end_index_len_fail,slice_end,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,no_line,recovered-no-line,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,724,flux-flavor regex search inside enclosing fn body,medium,"7 candidates: [724, 725, 726, 730, 737, 783, 794]"
0xae28,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,no_line,recovered-no-line,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,607,flux-flavor regex search inside enclosing fn body,medium,"10 candidates: [607, 610, 615, 616, 661, 670, 674, 751, 780, 781]"
0xae86,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,no_line,recovered-no-line,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,607,flux-flavor regex search inside enclosing fn body,medium,"10 candidates: [607, 610, 615, 616, 661, 670, 674, 751, 780, 781]"
0xb280,slice_end_index_len_fail,slice_end,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress_iid_context,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,no_line,recovered-no-line,rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,,flux-flavor regex search inside enclosing fn body,low,file not found
0xb4fc,slice_index_order_fail,slice_order,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress_udp_ports,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,no_line,recovered-no-line,rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,,flux-flavor regex search inside enclosing fn body,low,file not found
0x18c24,panic_fmt,explicit_panic,<capsules_extra::net::sixlowpan::sixlowpan_compression::Context as capsules_extra::net::sixlowpan::sixlowpan_compression::ContextStore>::get_context_0,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,106,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,106,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,106,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,106,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xade6,slice_index_order_fail,slice_order,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,1000,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,1000,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0xae10,slice_end_index_len_fail,slice_end,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,"branch FLUX-* marker at line 659 (Δ=+13, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xae98,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,646,"branch FLUX-* marker at line 659 (Δ=+13, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xadd6,slice_index_order_fail,slice_order,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,1181,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,728,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,1181,"branch FLUX-* marker at line 1196 (Δ=+15, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xadd0,slice_end_index_len_fail,slice_end,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,730,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,730,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,730,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0xae38,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,751,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,751,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,751,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,751,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0xadac,slice_end_index_len_fail,slice_end,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,783,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,783,annotatable,outstanding,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,783,no FLUX-* marker found in file within reasonable window,high,needs new marker
0xae6c,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,789,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,789,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,789,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,789,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0xae74,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,792,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,792,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,792,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,792,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0xae7a,panic_bounds_check,bounds,capsules_extra::net::sixlowpan::sixlowpan_compression::decompress,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,793,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,793,./capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,793,annotatable,marked,capsules/extra/src/net/sixlowpan/sixlowpan_compression.rs,793,no FLUX-* marker found in file within reasonable window,medium,needs new marker
